1, Test Method 'com.ReqRes.API.Automation.E01_Get_fetchUserList.valid_getTheUserList' failed. Please investigate and open a new Issue if needed.
2, Test Method 'com.ReqRes.API.Automation.E01_Get_fetchUserList.valid_getTheUserList' failed. Please investigate and open a new Issue if needed.
